Row,Seq,Type,Model,PctBreakSet,Year,ChangeYear,Predecessor,Successor,Ti,Shift,SegmentTrend,PreTrend,PostTrend,ShiftFromTrends,30YearTrend,slope1,Pr_slope1_,Sig_slope1_,Rsq_slope1_,slope2,Pr_slope2_,Sig_slope2_,Rsq_slope2_,non-trend-shift,Pr_non-trend-shift_,Sig_non-trend-shift_,PrTrends,sig_Trends_,Pr_shifts_,sig_shifts_,Pr_Regime_,sig_Regime_,PostShLen,PreShLen,is96-98,ECS,is96-2005,is2006-15,is2016-25,is2026-35,is2036-45,is2046-55,is2056-65,is2066-75,is2076-85,is2086-95,FollowingShift,ShTrend/Sfift,isPre2006,DeltaSh
582,561,r1i1p1,GISS-E2-H,60,2014,2015,2001,2022,15.87029978,0.28404389,0.023925895,0.016450472,0.015794167,0.114177234,0.025205009,0.01645,0.00266,***  ,0.5751,0.015794,0.0158,**   ,0.6493,0.1141772,0.0257,**   ,0.9394,N/S ,0.0257,**   ,0.04665,**  ,8,13,FALSE,2.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.177454267,0.401970393,FALSE,0.169866656
2862,2767,r5i1p3,GISS-E2-H,97,2014,2015,1999,2024,18.38618627,0.296106129,0.020648329,0.014201119,0.00892151,0.146597056,0.029992857,0.014201,0.0033,***  ,0.4977,0.008922,0.268,N/S  ,0.1503,0.146597,0.0166,**   ,0.5357,N/S ,0.0166,**   ,0.04951,**  ,10,15,FALSE,2.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.239839042,0.495082815,FALSE,0.149509073
1608,1557,r2i1p1,GISS-E2-R,70,2014,2015,1995,2026,20.03947812,0.223964707,0.014001408,0.012331586,0.015943272,0.008319539,0.016574804,0.012332,0.000011,**** ,0.69,0.015943,0.00279,***  ,0.6077,0.00832,0.820984,N/S  ,0.428876,N/S ,0.820984,N/S  ,0.6026,N/S ,12,19,FALSE,2.1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.228535992,0.037146652,FALSE,0.215645168
2561,2476,r4i1p2,GISS-E2-R,98,2014,2015,2003,2022,14.20015205,0.172294061,0.014692515,0.010183076,-0.007725615,0.156101499,0.013967202,0.010183,0.00782,***  ,0.5629,-0.007726,0.329,N/S  ,0.1585,0.156101,0.000741,**** ,0.021411,**  ,0.000741,**** ,0.002095,*** ,8,11,FALSE,2.1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.196842467,0.906017875,FALSE,0.016192562
792,765,r1i1p1,HadGEM2-ES,52,2015,2016,2006,2029,17.57457941,0.351740824,0.026898407,0.002437486,0.021455815,0.181613037,0.031551543,0.002437,0.768,N/S  ,0.01326,0.021456,0.000065,**** ,0.7483,0.181613,0.00116,***  ,0.03304,**  ,0.00116,***  ,0.002835,*** ,14,9,FALSE,4.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.358476359,0.516326297,FALSE,0.170127787
1493,1447,r2i1p1,CESM1-CAM5,48,2015,2016,2001,2029,19.29717538,0.413443572,0.026145887,0.010341,0.021948839,0.180642685,0.035145936,0.010341,0.197,N/S  ,0.1343,0.02195,0.02,**   ,0.3744,0.18064,0.0569,*    ,0.3086,N/S ,0.0569,*    ,0.08897,*   ,14,14,FALSE,4.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.377191155,0.436922224,FALSE,0.232800887
2129,2060,r3i1p1,IPSL-CM5A-LR,76,2015,2016,1999,2031,24.22904388,0.534160731,0.031057468,0.017969431,0.030527803,0.138834452,0.03961355,0.017969,0.000216,**** ,0.6357,0.030528,0.000083,**** ,0.681,0.138834,0.0323,**   ,0.0699,*   ,0.0323,**   ,0.01934,**  ,16,16,FALSE,4.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.461035221,0.259911379,FALSE,0.395326279
4,4,r10i1p1,CSIRO-Mk3-6-0,100,2015,2016,2001,2025,17.39666644,0.38792091,0.028432156,0.01625659,0.020786343,0.169774873,0.036029397,0.016257,0.0216,**   ,0.3675,0.02079,0.0849,*    ,0.3257,0.16978,0.0467,**   ,0.7121,N/S ,0.0467,**   ,0.07532,*   ,10,14,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.281905557,0.437653317,FALSE,0.218146037
383,369,r1i1p1,CSIRO-Mk3-6-0,100,2015,2016,1996,2034,27.70817191,0.425886296,0.020317537,0.010128031,0.018158667,0.152289127,0.030030621,0.010128,0.0373,**   ,0.2309,0.018159,0.000217,**** ,0.5626,0.152289,0.02534,**   ,0.184651,N/S ,0.02534,**   ,0.03228,**  ,19,19,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.668443515,0.357581656,FALSE,0.273597169
193,188,r1i1p1,bcc-csm1-1-m,100,2015,2016,1997,2031,25.23357277,0.413563593,0.022299026,0.017910845,0.014421143,0.137626511,0.037682538,0.017911,0.00124,***  ,0.4888,0.014421,0.00132,***  ,0.533,0.137627,0.02877,**   ,0.57278,N/S ,0.02877,**   ,0.08616,*   ,16,18,FALSE,2.9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.334684571,0.332781979,FALSE,0.275937082
2511,2427,r4i1p2,GISS-E2-H,87,2015,2016,1999,2030,24.84644054,0.376423103,0.02190072,0.015562619,0.014408586,0.142912435,0.026732504,0.015563,0.000733,**** ,0.5692,0.014409,0.000123,**** ,0.691,0.142912,0.00184,***  ,0.80446,N/S ,0.00184,***  ,0.007098,*** ,15,16,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.283866028,0.379659043,FALSE,0.233510668
2479,2397,r4i1p1,HadGEM2-ES,94,2016,2017,2001,2025,19.1182187,0.377127192,0.027032727,0.013974789,0.029155903,0.133068688,0.036504424,0.013975,0.00122,***  ,0.5657,0.029156,0.00172,***  ,0.7754,0.133069,0.00995,***  ,0.058904,*   ,0.00995,***  ,0.000554,****,9,15,FALSE,4.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.358491148,0.352848298,FALSE,0.244058504
2048,1984,r3i1p1,CSIRO-Mk3-6-0,100,2016,2017,1997,2033,22.81527536,0.294756546,0.015134385,0.010536117,0.013060921,0.081512983,0.012883488,0.010536,0.0176,**   ,0.289,0.013061,0.0111,**   ,0.3588,0.081513,0.2043,N/S  ,0.68007,N/S ,0.2043,N/S  ,0.3703,N/S ,17,19,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.572319526,0.276543419,FALSE,0.213243563
2738,2650,r5i1p1,CanESM2,62,2016,2017,1997,2031,23.86530588,0.520733065,0.028672923,0.023735266,0.022039461,0.130291406,0.027492836,0.023735,0.000334,**** ,0.5407,0.022039,0.00304,***  ,0.5036,0.130291,0.12043,N/S  ,0.84318,N/S ,0.12043,N/S  ,0.2877,N/S ,15,19,FALSE,3.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.511560024,0.250207668,FALSE,0.390441659
1914,1856,r2i1p2,GISS-E2-R,96,2016,2017,2003,2024,15.19371424,0.167799767,0.014699356,0.011108773,0.013226131,0.041929966,0.017554153,0.011109,0.000593,**** ,0.6729,0.013226,0.00834,***  ,0.7131,0.04193,0.1365,N/S  ,0.6705,N/S ,0.1365,N/S  ,0.1572,N/S ,8,13,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.228859408,0.249880955,FALSE,0.125869801
867,838,r1i1p1,IPSL-CM5A-LR,97,2017,2018,2009,2030,13.37704097,0.310199936,0.02754301,0.00775753,0.02685544,0.092449247,0.024411032,0.007758,0.646,N/S  ,0.03752,0.026855,0.000083,**** ,0.7689,0.092449,0.194245,N/S  ,0.172414,N/S ,0.194245,N/S  ,0.2547,N/S ,13,8,FALSE,4.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.469895368,0.298031161,FALSE,0.217750689
695,671,r1i1p1,GISS-E2-R-CC,53,2017,2018,2006,2024,13.83745989,0.168662673,0.016246158,0.008505795,0.015746815,0.063177657,0.022341897,0.008506,0.021,**   ,0.464,0.01575,0.0261,**   ,0.6613,0.063178,0.0584,*    ,0.276,N/S ,0.0584,*    ,0.02571,**  ,7,11,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.17660453,0.374579958,FALSE,0.105485016
759,733,r1i1p1,HadGEM2-CC,95,2018,2019,2009,2034,19.97659106,0.44448056,0.030108804,0.019152653,0.017346702,0.221698074,0.037430651,0.019153,0.0306,**   ,0.5103,0.01735,0.00079,**** ,0.5647,0.221698,0.000687,**** ,0.853521,N/S ,0.000687,**** ,0.001162,*** ,16,9,FALSE,4.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.410722598,0.498780136,FALSE,0.222782486
2387,2310,r4i1p1,CanESM2,98,2018,2019,2006,2030,16.61874776,0.408007673,0.032498456,0.022864499,0.033434869,0.064174373,0.035882837,0.022864,0.0178,**   ,0.445,0.033435,0.000404,**** ,0.7296,0.064174,0.381188,N/S  ,0.318223,N/S ,0.381188,N/S  ,0.3869,N/S ,12,12,FALSE,3.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.46197295,0.157287172,FALSE,0.3438333
1972,1912,r2i1p3,GISS-E2-R,87,2018,2019,2007,2025,12.59163346,0.206473046,0.021110509,0.017185636,0.015418244,0.057747175,0.023971817,0.017186,0.00577,***  ,0.5898,0.015418,0.016,**   ,0.7183,0.057747,0.2018,N/S  ,0.8468,N/S ,0.2018,N/S  ,0.3918,N/S ,7,11,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.150510139,0.279683843,FALSE,0.148725871
241,234,r1i1p1,CanESM2,94,2019,2020,2002,2028,17.92100921,0.429666471,0.028766044,0.017623474,0.031783556,0.131113361,0.039859522,0.017623,0.0111,**   ,0.3585,0.031784,0.00143,***  ,0.7867,0.13111,0.1622,N/S  ,0.3406,N/S ,0.1622,N/S  ,0.06108,*   ,9,17,FALSE,3.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.267034742,0.305151483,FALSE,0.29855311
947,915,r1i1p1,MIROC5,100,2019,2020,1996,2036,20.70256015,0.418637812,0.01931223,0.014513669,0.016234929,0.111741686,0.0330141,0.014514,0.00946,***  ,0.2797,0.01623,0.138,N/S  ,0.1404,0.111742,0.3529,N/S  ,0.8736,N/S ,0.3529,N/S  ,0.5831,N/S ,17,23,FALSE,2.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.476109374,0.266917328,FALSE,0.306896126
2781,2690,r5i1p1,GISS-E2-H,77,2019,2020,2009,2026,12.16265191,0.181520698,0.020059732,0.018697662,0.011314405,0.051317487,0.02022543,0.018698,0.000423,**** ,0.8058,0.011314,0.0673,*    ,0.5202,0.051317,0.0993,*    ,0.2509,N/S ,0.0993,*    ,0.2164,N/S ,7,10,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.139693625,0.282708736,FALSE,0.130203211
2099,2032,r3i1p1,GISS-E2-R,85,2019,2020,2004,2033,21.68554081,0.241245851,0.015774007,0.012250182,0.014443863,0.046921708,0.016339126,0.01225,0.000166,**** ,0.6767,0.014444,0.000021,**** ,0.7912,0.046922,0.0949,*    ,0.5024,N/S ,0.0949,*    ,0.1696,N/S ,14,15,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.220218417,0.194497471,FALSE,0.194324143
2801,2709,r5i1p1,GISS-E2-R,100,2019,2020,2003,2027,15.85771649,0.183118417,0.012398181,0.007363771,0.001596895,0.120197515,0.018216775,0.007364,0.0225,**   ,0.3195,0.001597,0.874,N/S  ,0.004574,0.120198,0.0291,**   ,0.5356,N/S ,0.0291,**   ,0.06538,*   ,8,16,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.169783912,0.656392279,FALSE,0.062920902
957,924,r1i1p1,MIROC-ESM,100,2020,2021,2009,2033,18.43562742,0.492645133,0.037969238,0.026632758,0.030307161,0.147261142,0.043614221,0.026633,0.000962,**** ,0.7198,0.030307,0.000538,**** ,0.6784,0.147261,0.0241,**   ,0.6855,N/S ,0.0241,**   ,0.07218,*   ,13,11,FALSE,4.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.434066048,0.298919308,FALSE,0.345383991
183,179,r1i1p1,bcc-csm1-1,88,2020,2021,2006,2035,22.26426917,0.367181691,0.022825714,0.008434158,0.020880238,0.145478564,0.031164597,0.008434,0.13,N/S  ,0.1802,0.02088,0.000023,**** ,0.759,0.145479,0.00732,***  ,0.04797,**  ,0.00732,***  ,0.005607,*** ,15,14,FALSE,2.9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333888488,0.396203208,FALSE,0.221703127
1009,972,r1i1p1,MRI-CGCM3,100,2020,2021,2001,2037,30.33426246,0.425207143,0.020579507,0.011780724,0.011225433,0.218061589,0.032029782,0.011781,0.000144,**** ,0.5824,0.011225,0.00273,***  ,0.4608,0.2180616,0.000007,**** ,0.888214,N/S ,0.000007,**** ,0.000031,****,17,19,FALSE,2.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.185274325,0.512836138,FALSE,0.207145554
1810,1753,r2i1p2,GISS-E2-H,61,2020,2021,2012,2028,11.63006054,0.161065688,0.018263691,0.017664573,0.007589911,0.064924603,0.018263691,0.017665,0.0242,**   ,0.5989,0.00759,0.146,N/S  ,0.3168,0.064925,0.0847,*    ,0.2013,N/S ,0.0847,*    ,0.1297,N/S ,8,8,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.158708982,0.403093941,FALSE,0.096141085
1939,1880,r2i1p3,GISS-E2-H,97,2020,2021,2010,2033,16.96400045,0.297588913,0.02470978,0.018343399,0.022906909,0.054397256,0.0258844,0.01834,0.000903,**** ,0.7665,0.02291,0.000004,**** ,0.8666,0.054397,0.0765,*    ,0.3371,N/S ,0.0765,*    ,0.161,N/S ,13,10,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.338713468,0.182793288,FALSE,0.243191657
2249,2175,r3i1p2,GISS-E2-R,94,2020,2021,2011,2027,11.6878192,0.232809186,0.025410749,0.012536806,0.021718482,0.094068651,0.029747078,0.012537,0.0608,*    ,0.4157,0.02172,0.16,N/S  ,0.3526,0.094069,0.1334,N/S  ,0.4868,N/S ,0.1334,N/S  ,0.1605,N/S ,7,9,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.165072241,0.404059018,FALSE,0.138740535
2460,2379,r4i1p1,GISS-E2-R,100,2020,2021,2009,2028,16.08174808,0.248857328,0.022371039,0.012442114,0.010425506,0.139624399,0.024420738,0.012442,0.00171,***  ,0.683,0.010426,0.0351,**   ,0.5503,0.139624,0.000105,**** ,0.695351,N/S ,0.000105,**** ,0.000285,****,8,11,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.131223624,0.561062036,FALSE,0.109232929
2886,2790,r5i1p3,GISS-E2-R,63,2020,2021,2009,2035,21.76997237,0.358413875,0.023421583,0.023951477,0.007503131,0.178017889,0.034977364,0.02395,0.000403,**** ,0.7678,0.007503,0.0139,**   ,0.3833,0.178018,0.000046,**** ,0.00365,*** ,0.000046,**** ,0.000006,****,15,11,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.223244228,0.496682471,FALSE,0.180395986
204,198,r1i1p1,BNU-ESM,100,2021,2022,2005,2044,28.10063418,0.555657791,0.025346993,0.021697846,0.015430155,0.207656261,0.041532102,0.021698,0.00942,***  ,0.3924,0.01543,0.00156,***  ,0.3858,0.207656,0.021666,**   ,0.461592,N/S ,0.021666,**   ,0.03041,**  ,23,16,FALSE,4.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.446971118,0.373712498,FALSE,0.34800153
489,471,r1i1p1,GFDL-CM3,66,2021,2022,2008,2036,21.1062218,0.522436806,0.034361106,0.031509991,0.02139444,0.163399694,0.045537498,0.03151,0.000182,**** ,0.7344,0.021394,0.00624,***  ,0.4493,0.1634,0.03402,**   ,0.28074,N/S ,0.03402,**   ,0.05418,*   ,15,13,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.521385284,0.312764515,FALSE,0.359037112
2439,2360,r4i1p1,CSIRO-Mk3-6-0,99,2021,2022,2007,2037,18.88293016,0.408745475,0.022650825,0.007596529,0.031313928,0.028496875,0.012257994,0.007597,0.232,N/S  ,0.1165,0.031314,0.000123,**** ,0.6632,0.028497,0.704,N/S  ,0.0114,**  ,0.704,N/S  ,0.03754,**  ,16,14,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.608726347,0.069717897,FALSE,0.3802486
3094,2992,r7i1p1,CSIRO-Mk3-6-0,64,2021,2022,1999,2042,36.69952828,0.584041895,0.022638625,0.006320113,0.012138947,0.384394048,0.043148169,0.00632,0.0619,*    ,0.1636,0.012139,0.00362,***  ,0.3667,0.384394,0,**** ,0.2368,N/S ,0,**** ,0,****,21,22,FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.387060106,0.658161771,FALSE,0.199647847
142,139,r1i1p1,ACCESS1-3,43,2021,2022,2007,2032,18.13890669,0.282785747,0.019980619,0.012305185,0.012299591,0.129626799,0.028630983,0.012305,0.0396,**   ,0.3074,0.0123,0.0592,*    ,0.3411,0.1296,0.0406,**   ,0.9995,N/S ,0.0406,**   ,0.1003,N/S ,11,14,FALSE,3.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.266606607,0.458392265,FALSE,0.153158948
999,963,r1i1p1,MPI-ESM-MR,100,2021,2022,2006,2039,25.89919745,0.348936312,0.018814577,0.012095161,0.011889678,0.151611708,0.028437765,0.012095,0.0216,**   ,0.3437,0.01189,0.00018,**** ,0.5945,0.1516117,0.002426,***  ,0.967022,N/S ,0.002426,***  ,0.008829,*** ,18,15,FALSE,3.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.338717226,0.434496791,FALSE,0.197324604
1384,1339,r2i1p1,CCSM4,50,2021,2022,2012,2037,14.99021862,0.277776557,0.016792945,0.008004028,0.004329364,0.207276002,0.026320239,0.008004,0.665,N/S  ,0.02841,0.004329,0.408,N/S  ,0.04939,0.207276,0.0297,**   ,0.8138,N/S ,0.0297,**   ,0.05194,*   ,16,9,FALSE,2.9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.298022773,0.746196887,FALSE,0.070500555
1077,1037,r1i1p2,GISS-E2-H,100,2021,2022,2011,2033,17.72010387,0.279595066,0.022700351,0.015230394,0.014576978,0.116048631,0.026021826,0.01523,0.00492,***  ,0.6487,0.014577,0.00244,***  ,0.6178,0.1160486,0.003279,***  ,0.907829,N/S ,0.003279,***  ,0.0113,**  ,12,10,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.255049223,0.415059653,FALSE,0.163546435
748,723,r1i1p1,HadGEM2-AO,76,2022,2023,2011,2030,13.23106383,0.218700284,0.015717351,-0.007385773,0.002013393,0.248022289,0.024643805,-0.007386,0.345,N/S  ,0.09949,0.002013,0.822,N/S  ,0.009082,0.248022,0.00214,***  ,0.46874,N/S ,0.00214,***  ,0.002421,*** ,8,11,FALSE,4.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.302072221,1.134073923,FALSE,-0.029322005
1028,990,r1i1p1,NorESM1-M,43,2022,2023,2011,2037,17.21762241,0.306227361,0.022134039,0.021680788,0.016959842,0.06182507,0.027393326,0.021681,0.00761,***  ,0.5654,0.01696,0.00514,***  ,0.4646,0.061825,0.32025,N/S  ,0.59431,N/S ,0.32025,N/S  ,0.463,N/S ,15,11,FALSE,2.8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.355134007,0.201892704,FALSE,0.244402291
537,518,r1i1p1,GFDL-ESM2G,100,2022,2023,1996,2045,34.57488205,0.293970426,0.009985971,0.004527626,0.003194318,0.199414704,0.024025961,0.004528,0.0969,*    ,0.1106,0.003194,0.206,N/S  ,0.07496,0.199415,0.000395,**** ,0.720297,N/S ,0.000395,**** ,0.00173,*** ,23,26,FALSE,2.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.387263196,0.678349543,FALSE,0.094555722
583,562,r1i1p1,GISS-E2-H,60,2022,2023,2014,2034,13.56960752,0.177454267,0.016689581,0.015794167,0.013271399,0.036318965,0.017822266,0.015794,0.0158,**   ,0.6493,0.01327,0.00434,***  ,0.5734,0.036319,0.312517,N/S  ,0.717613,N/S ,0.312517,N/S  ,0.4891,N/S ,12,8,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.218566394,0.20466662,FALSE,0.141135302
1161,1119,r1i1p3,GISS-E2-H,48,2022,2023,2013,2035,16.09847708,0.250939697,0.021163406,0.012452694,0.018475815,0.070951444,0.022715104,0.012453,0.00676,***  ,0.6729,0.018476,0.000393,**** ,0.6958,0.070951,0.0623,*    ,0.3477,N/S ,0.0623,*    ,0.1492,N/S ,13,9,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.343893329,0.282743005,FALSE,0.179988253
2237,2164,r3i1p2,GISS-E2-H,94,2022,2023,2009,2030,14.78483941,0.236031722,0.021069222,0.017308182,0.019494881,0.044085994,0.021484013,0.017308,0.000046,**** ,0.7923,0.019495,0.0296,**   ,0.5735,0.044086,0.24789,N/S  ,0.74871,N/S ,0.24789,N/S  ,0.324,N/S ,8,13,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.222232734,0.186779953,FALSE,0.191945728
2574,2488,r4i1p3,GISS-E2-H,85,2022,2023,2011,2036,18.74907775,0.328714972,0.024771198,0.019150689,0.0210895,0.074622321,0.02809057,0.019151,0.00183,***  ,0.6783,0.021089,0.000019,**** ,0.7943,0.074622,0.0572,*    ,0.7229,N/S ,0.0572,*    ,0.1564,N/S ,14,11,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.33763047,0.227012237,FALSE,0.254092651
2812,2719,r5i1p2,GISS-E2-H,55,2022,2023,2008,2033,18.5730323,0.257761518,0.018615854,0.012233465,0.014326038,0.092209799,0.027490281,0.012233,0.00393,***  ,0.5135,0.014326,0.0272,**   ,0.4351,0.09221,0.0508,*    ,0.7426,N/S ,0.0508,*    ,0.09947,*   ,11,14,FALSE,2.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.230430015,0.357732992,FALSE,0.165551719
2562,2477,r4i1p2,GISS-E2-R,98,2022,2023,2014,2036,16.9093337,0.196842467,0.014462475,-0.007725615,0.009342121,0.153503478,0.016585702,-0.007726,0.329,N/S  ,0.1585,0.009342,0.000861,**** ,0.6177,0.153503,0.000161,**** ,0.014819,**  ,0.000161,**** ,0.000515,****,14,8,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.171048683,0.77982907,FALSE,0.043338989
3056,2956,r6i1p1,GISS-E2-R,100,2022,2023,2012,2035,17.60056075,0.182114744,0.013504057,-0.00168197,0.010979986,0.112347588,0.017161638,-0.001682,0.689,N/S  ,0.02102,0.01098,0.00212,***  ,0.5914,0.112348,0.001704,***  ,0.018454,**  ,0.001704,***  ,0.001975,*** ,13,10,FALSE,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.282750639,0.616905504,FALSE,0.069767156
1749,1696,r2i1p1,IPSL-CM5A-LR,99,2023,2024,2004,2033,21.9105409,0.414155764,0.023175945,0.011213171,0.015966242,0.225356031,0.03746521,0.011213,0.013,**   ,0.3115,0.015966,0.124,N/S  ,0.2703,0.225356,0.00623,***  ,0.66734,N/S ,0.00623,***  ,0.003173,*** ,10,19,FALSE,4.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.377963233,0.544133513,FALSE,0.188799733
2027,1964,r3i1p1,CESM1-CAM5,40,2023,2024,2014,2034,12.80658202,0.329966806,0.029717336,0.017406847,0.021561295,0.131224535,0.032179495,0.01741,0.347,N/S  ,0.1268,0.021561,0.0279,**   ,0.4325,0.131225,0.1985,N/S  ,0.8163,N/S ,0.1985,N/S  ,0.4233,N/S ,11,9,FALSE,4.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.368108864,0.397690109,FALSE,0.198742271
